"taxon","mean","97.5","2.5"
"Parametriocnemus",1.48325004486183,3.90749162975,0.01970315575
"Paratanytarsus",0.03601767635505,0.10738722825,0
"Pedomoecus.sierra",0,0,0
"Pentaneura",0.2292991142418,0.686126963,0
"Pericomaini",0,0,0
"Perlodidae",0.016404748742875,0.02487452425,0
"Physella",4.1509365633345,12.4205163475,0
"Pisidium",0.0436468005205,0.13473692375,0
"Polypedilum",3.2596276542098,3.977892845,2.72135293
"Potthastia.gaedii.group",0.093871880938125,0.27846894375,0
"Potthastia.longimana.group",0.21327825370605,0.356103039,0
"Protzia",0.15709053289155,0.3198761155,0
"Psychoglypha.bella",0,0,0
"Rheocricotopus",0.372937431006375,1.09719886225,0
"Rheotanytarsus",0.388279142449675,0.89218844125,0.05593033925
"Rhithrogena",0.03089326576875,0.0929120775,0
"Rhyacophila.alberta.group",0.1154808371982,0.3516468855,0
"Rhyacophila.angelita.group",0.4614016075225,1.3872567875,0
"Rhyacophila.betteni.group",0,0,0
"Rhyacophila.brunnea.vemna.group",14.9816409359958,24.681241663,4.707811496
"Rhyacophila.grandis",1.7479703440375,5.2178219225,0
"Serratella.micheneri",0.338264417512175,1.00167135775,0
"Sialis",0.887765891709,2.6707758475,0
"Simulium",6.43791772276917,10.643017844,2.5038927925
"Skwala",0,0,0
"Sperchon",0.0728314934925,0.218398425,0
"Stactobiella",0,0,0
"Stempellinella",0.03296512287775,0.071643286,0
"Sweltsa",0,0,0
"Synorthocladius",0.00926822194725,0.0282826425,0
"Tanytarsus",0.0044973609348,0.01332156675,0
"Testudacarus",0.00735296825,0.0221275,0
"Thienemanniella",0.0274645211739,0.08183104175,0
"Thienemannimyia.complex",2.19597939749897,5.08208103225,0.073076243
"Timpanoga.hecuba",0.13146146736025,0.3906730085,0
"Tipuloidea",0,0,0
"Torrenticola",0.00527773372375,0.01597043875,0
"Trombidiformes",0.025715721699275,0.07282378875,0
"Tvetenia.bavarica.group",3.6382040376127,7.54904480925,1.2784561005
"Wiedemannia",0.0043449676875,0.01316656875,0
"Yoraperla",1.0113670423475,2.8493685515,0
"Zaitzevia",0.0143621183202,0.0432073355,0
"Zapada.cinctipes",0.23172633982025,0.33363779525,0.14580575525
"Zapada.oregonensis.group",0.01637398634265,0.0486019185,0
